Substance,Author,Year,OutputID,Study,TestType,Species,Route,DurationDays,Endpoint,qualifier,value,unit,Effect,Toxicity,value_numeric,value_qualifier,value_unit,value_qsar_ready,PubChem_CID,PubChem_MW,PubChem_CanonicalSMILES,PubChem_InChIKey,PubChem_Ambiguous,PubChem_Candidate_CIDs,PubChem_Error
CID_86043,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,86043,134.2,,QWAKSOMWGWIYQP-UHFFFAOYSA-N,False,,
CID_563,EFSA AFC,2009,2318,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,563,120.17,,CAOMCZAIALVUPA-UHFFFAOYSA-N,False,,
CID_563,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,563,120.17,,CAOMCZAIALVUPA-UHFFFAOYSA-N,False,,
CID_563,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,563,120.17,,CAOMCZAIALVUPA-UHFFFAOYSA-N,False,,
CID_563,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,563,120.17,,CAOMCZAIALVUPA-UHFFFAOYSA-N,False,,
CID_563,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,563,120.17,,CAOMCZAIALVUPA-UHFFFAOYSA-N,False,,
CID_563,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,563,120.17,,CAOMCZAIALVUPA-UHFFFAOYSA-N,False,,
CID_85520,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,85520,176.28,,HSCZLQOPSGMKTK-UHFFFAOYSA-N,False,,
CID_85520,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,85520,176.28,,HSCZLQOPSGMKTK-UHFFFAOYSA-N,False,,
CID_85520,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,85520,176.28,,HSCZLQOPSGMKTK-UHFFFAOYSA-N,False,,
CID_85520,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,85520,176.28,,HSCZLQOPSGMKTK-UHFFFAOYSA-N,False,,
CID_85520,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,85520,176.28,,HSCZLQOPSGMKTK-UHFFFAOYSA-N,False,,
CID_46779102,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,46779102,204.33,,NZDCNAMVIRTJPL-UHFFFAOYSA-N,False,,
CID_46779102,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,46779102,204.33,,NZDCNAMVIRTJPL-UHFFFAOYSA-N,False,,
CID_53880207,EFSA AFC,2009,2318,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,53880207,200.34,,HJFSNLWDUINFTB-DTWKUNHWSA-N,False,,
CID_53880207,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,53880207,200.34,,HJFSNLWDUINFTB-DTWKUNHWSA-N,False,,
CID_53880207,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,53880207,200.34,,HJFSNLWDUINFTB-DTWKUNHWSA-N,False,,
CID_53880207,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,53880207,200.34,,HJFSNLWDUINFTB-DTWKUNHWSA-N,False,,
CID_53880207,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,53880207,200.34,,HJFSNLWDUINFTB-DTWKUNHWSA-N,False,,
CID_53880207,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,53880207,200.34,,HJFSNLWDUINFTB-DTWKUNHWSA-N,False,,
CID_66282,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,66282,88.17,,NVLPQIPTCCLBEU-UHFFFAOYSA-N,False,,
CID_66282,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,66282,88.17,,NVLPQIPTCCLBEU-UHFFFAOYSA-N,False,,
CID_66282,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,66282,88.17,,NVLPQIPTCCLBEU-UHFFFAOYSA-N,False,,
CID_66282,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,66282,88.17,,NVLPQIPTCCLBEU-UHFFFAOYSA-N,False,,
CID_66282,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,66282,88.17,,NVLPQIPTCCLBEU-UHFFFAOYSA-N,False,,
CID_98781,EFSA AFC,2009,2318,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,98781,116.23,,JMLIYQJQKZYHDQ-UHFFFAOYSA-N,False,,
CID_98781,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,98781,116.23,,JMLIYQJQKZYHDQ-UHFFFAOYSA-N,False,,
CID_98781,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,98781,116.23,,JMLIYQJQKZYHDQ-UHFFFAOYSA-N,False,,
CID_98781,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,98781,116.23,,JMLIYQJQKZYHDQ-UHFFFAOYSA-N,False,,
CID_98781,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,98781,116.23,,JMLIYQJQKZYHDQ-UHFFFAOYSA-N,False,,
CID_98781,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,98781,116.23,,JMLIYQJQKZYHDQ-UHFFFAOYSA-N,False,,
Di-(1-propenyl)-sulfid (mixture),EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Di-(1-propenyl)-sulfid (mixture),EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Di-(1-propenyl)-sulfid (mixture),EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Di-(1-propenyl)-sulfid (mixture),EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Di-(1-propenyl)-sulfid (mixture),EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
CID_11617,EFSA CEF,2018,3043,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,11617,114.21,,UBJVUCKUDDKUJF-UHFFFAOYSA-N,False,,
CID_1068,EFSA AFC,2009,2318,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,1068,62.14,,QMMFVYPAHWMCMS-UHFFFAOYSA-N,False,,
CID_1068,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,1068,62.14,,QMMFVYPAHWMCMS-UHFFFAOYSA-N,False,,
CID_1068,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,1068,62.14,,QMMFVYPAHWMCMS-UHFFFAOYSA-N,False,,
CID_1068,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,1068,62.14,,QMMFVYPAHWMCMS-UHFFFAOYSA-N,False,,
CID_13382,EFSA AFC,2009,2318,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,13382,174.35,,JOZDADPMWLVEJK-UHFFFAOYSA-N,False,,
CID_13382,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,13382,174.35,,JOZDADPMWLVEJK-UHFFFAOYSA-N,False,,
CID_13382,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,13382,174.35,,JOZDADPMWLVEJK-UHFFFAOYSA-N,False,,
CID_13382,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,13382,174.35,,JOZDADPMWLVEJK-UHFFFAOYSA-N,False,,
CID_13382,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,13382,174.35,,JOZDADPMWLVEJK-UHFFFAOYSA-N,False,,
CID_13382,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,13382,174.35,,JOZDADPMWLVEJK-UHFFFAOYSA-N,False,,
CID_12528,EFSA AFC,2009,2318,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12528,118.24,,XJIRSLHMKBUGMR-UHFFFAOYSA-N,False,,
CID_12528,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12528,118.24,,XJIRSLHMKBUGMR-UHFFFAOYSA-N,False,,
CID_12528,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12528,118.24,,XJIRSLHMKBUGMR-UHFFFAOYSA-N,False,,
CID_12528,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12528,118.24,,XJIRSLHMKBUGMR-UHFFFAOYSA-N,False,,
CID_12528,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12528,118.24,,XJIRSLHMKBUGMR-UHFFFAOYSA-N,False,,
CID_12528,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12528,118.24,,XJIRSLHMKBUGMR-UHFFFAOYSA-N,False,,
CID_20063,EFSA AFC,2009,2318,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,20063,104.22,,ZDDDFDQTSXYYSE-UHFFFAOYSA-N,False,,
CID_20063,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,20063,104.22,,ZDDDFDQTSXYYSE-UHFFFAOYSA-N,False,,
CID_20063,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,20063,104.22,,ZDDDFDQTSXYYSE-UHFFFAOYSA-N,False,,
CID_20063,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,20063,104.22,,ZDDDFDQTSXYYSE-UHFFFAOYSA-N,False,,
CID_20063,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,20063,104.22,,ZDDDFDQTSXYYSE-UHFFFAOYSA-N,False,,
CID_20063,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,20063,104.22,,ZDDDFDQTSXYYSE-UHFFFAOYSA-N,False,,
Isobutyl-3-(methylthio)butyrate,EFSA AFC,2009,2318,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Isobutyl-3-(methylthio)butyrate,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Isobutyl-3-(methylthio)butyrate,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Isobutyl-3-(methylthio)butyrate,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Isobutyl-3-(methylthio)butyrate,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Isobutyl-3-(methylthio)butyrate,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
L-Methylmethioninesulphonium chloride,EFSA CEF,2011,2078,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Methyl 3-methyl-2-butenylsulphide,EFSA AFC,2009,2318,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Methyl 3-methyl-2-butenylsulphide,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Methyl 3-methyl-2-butenylsulphide,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Methyl 3-methyl-2-butenylsulphide,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Methyl 3-methyl-2-butenylsulphide,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Methyl 3-methyl-2-butenylsulphide,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
CID_12339,EFSA AFC,2009,2318,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12339,104.22,,WCXXISMIJBRDQK-UHFFFAOYSA-N,False,,
CID_12339,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12339,104.22,,WCXXISMIJBRDQK-UHFFFAOYSA-N,False,,
CID_12339,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12339,104.22,,WCXXISMIJBRDQK-UHFFFAOYSA-N,False,,
CID_12339,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12339,104.22,,WCXXISMIJBRDQK-UHFFFAOYSA-N,False,,
CID_12339,EFSA CEF,2012,2117,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12339,104.22,,WCXXISMIJBRDQK-UHFFFAOYSA-N,False,,
CID_12339,EFSA CEF,2012,2141,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,12339,104.22,,WCXXISMIJBRDQK-UHFFFAOYSA-N,False,,
Methyl prop-1-enyl sulfide,EFSA AFC,2009,2318,Human health,subchronic,Rat,oral: feed,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Methyl prop-1-enyl sulfide,EFSA CEF,2010,2007,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Methyl prop-1-enyl sulfide,EFSA CEF,2010,2056,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
Methyl prop-1-enyl sulfide,EFSA CEF,2011,2082,Human health,subchronic,Rat,oral: gavage,98.0,NOAEL,=,250.0,mg/kg bw/day,no adverse effect observed at single/highest dose,,250.0,=,,True,,,,,False,,Not Found
