Substance,Author,Year,OutputID,Study,TestType,Species,Route,DurationDays,Endpoint,qualifier,value,unit,Effect,Toxicity,value_numeric,value_qualifier,value_unit,value_qsar_ready,PubChem_CID,PubChem_MW,PubChem_CanonicalSMILES,PubChem_InChIKey,PubChem_Ambiguous,PubChem_Candidate_CIDs,PubChem_Error
CID_17432,EFSA,2010,1247,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,3.1,mg/kg bw/day,organ weights,hepatotoxicity,3.1,=,,True,17432,247.5,,KQTVWCSONPJJPE-UHFFFAOYSA-N,False,,
CID_213031,EFSA,2014,2543,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,19.2,mg/kg bw/day,clinical chemistry,hepatotoxicity,19.2,=,,True,213031,302.2,,VDLGAVXLJYLFDH-UHFFFAOYSA-N,False,,
CID_91694,EFSA,2008,1116,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,2.0,mg/kg bw/day,organ weights,hepatotoxicity,2.0,=,,True,91694,273.5,,MGNFYQILYYYUBS-UHFFFAOYSA-N,False,,
CID_11493665,EFSA,2012,1307,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,25.0,mg/kg bw/day,organ weights,hepatotoxicity,25.0,=,,True,11493665,331.4,,UTOHZQYBSYOOGC-UHFFFAOYSA-N,False,,
CID_11700495,EFSA,2015,2593,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,5.0,mg/kg bw/day,organ weights,hepatotoxicity,5.0,=,,True,11700495,359.29,,QZXATCCPQKOEIH-UHFFFAOYSA-N,False,,
CID_448979,EFSA,2009,1197,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,0.5,mg/kg bw/day,organ weights,hepatotoxicity,0.5,=,,True,448979,361.7,,GOCUAJYOYBLQRH-MRVPVSSYSA-N,False,,
CID_37175,EFSA,2010,1208,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,2.5,mg/kg bw/day,clinical chemistry,hepatotoxicity,2.5,=,,True,37175,297.2,,PZBPKYOVPCNPJY-UHFFFAOYSA-N,False,,
CID_71777,EFSA,2009,1155,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,1.5,mg/kg bw/day,organ weights,hepatotoxicity,1.5,=,,True,71777,511.1,,PWPJGUXAGUPAHP-UHFFFAOYSA-N,False,,
CID_5366415,EFSA,2009,1166,Human health,chronic/long term toxicity,Dog,oral: capsule,365.0,NOAEL,=,0.1,mg/kg bw/day,histopathology non neoplastic,hepatotoxicity,0.1,=,,True,5366415,129.18,,AFCCDDWKHLHPDF-UHFFFAOYSA-M,False,,
CID_5366415,EFSA,2011,2741,Human health,chronic/long term toxicity,Dog,oral: gavage,365.0,NOAEL,=,0.1,mg/kg bw/day,haematology,hepatotoxicity,0.1,=,,True,5366415,129.18,,AFCCDDWKHLHPDF-UHFFFAOYSA-M,False,,
CID_6336,EFSA,2009,1185,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,3.09,mg/kg bw/day,organ weights,hepatotoxicity,3.09,=,,True,6336,288.77,,HZJKXKUJVSEEFU-UHFFFAOYSA-N,False,,
CID_6336,EFSA,2010,1223,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,3.09,mg/kg bw/day,organ weights,hepatotoxicity,3.09,=,,True,6336,288.77,,HZJKXKUJVSEEFU-UHFFFAOYSA-N,False,,
CID_27189,EFSA,2008,1125,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,50.0,mg/kg bw/day,clinical signs,hepatotoxicity,50.0,=,,True,27189,271.35,,WXZVAROIGSFCFJ-UHFFFAOYSA-N,False,,
CID_27189,EFSA,2010,1213,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,50.0,mg/kg bw/day,organ weights,hepatotoxicity,50.0,=,,True,27189,271.35,,WXZVAROIGSFCFJ-UHFFFAOYSA-N,False,,
CID_91693,EFSA,2008,1141,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,3.0,mg/kg bw/day,organ weights,hepatotoxicity,3.0,=,,True,91693,284.18,,WKBPZYKAUNRMKP-UHFFFAOYSA-N,False,,
CID_11674113,EFSA,2012,1342,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,7.7,mg/kg bw/day,histopathology non neoplastic,hepatotoxicity,7.7,=,,True,11674113,317.4,,GOFJDXZZHFNFLV-UHFFFAOYSA-N,False,,
CID_11674113,EFSA,2016,2880,Human health,chronic/long term toxicity,Dog,oral: feed,365.0,NOAEL,=,7.7,mg/kg bw/day,histopathology non neoplastic,hepatotoxicity,7.7,=,,True,11674113,317.4,,GOFJDXZZHFNFLV-UHFFFAOYSA-N,False,,
CID_15965,EFSA,2009,1201,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,35.0,mg/kg bw/day,organ weights,hepatotoxicity,35.0,=,,True,15965,241.5,,NQQVFXUMIDALNH-UHFFFAOYSA-N,False,,
CID_6451142,EFSA,2007,1103,Human health,chronic/long term toxicity,Dog,Not reported,365.0,NOAEL,=,5.0,mg/kg bw/day,clinical chemistry,hepatotoxicity,5.0,=,,True,6451142,344.3,,MNHVNIJQQRJYDH-UHFFFAOYSA-N,False,,
CID_9576037,EFSA,2014,2553,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,0.57,mg/kg bw/day,clinical chemistry,hepatotoxicity,0.57,=,,True,9576037,217.23,,QHMTXANCGGJZRX-WUXMJOGZSA-N,False,,
CID_9576037,EFSA,2017,2910,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,0.57,mg/kg bw/day,clinical chemistry,hepatotoxicity,0.57,=,,True,9576037,217.23,,QHMTXANCGGJZRX-WUXMJOGZSA-N,False,,
CID_91753,EFSA,2019,3271,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,10.0,mg/kg bw/day,organ weights,hepatotoxicity,10.0,=,,True,91753,321.4,,NHDHVHZZCFYRSB-UHFFFAOYSA-N,False,,
CID_11571555,EFSA,2013,2217,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,89.0,mg/kg bw/day,organ weights,hepatotoxicity,89.0,=,,True,11571555,434.35,,GLBLPMUBLHYFCW-UHFFFAOYSA-N,False,,
CID_9881821,EFSA,2016,2867,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,10.0,mg/kg bw/day,clinical chemistry,hepatotoxicity,10.0,=,,True,9881821,267.46,,MXMXHPPIGKYTAR-UHFFFAOYSA-N,False,,
CID_177863,EFSA,2009,1193,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,1.45,mg/kg bw/day,clinical chemistry,hepatotoxicity,1.45,=,,True,177863,411.3,,DTDSAWVUFPGDMX-UHFFFAOYSA-N,False,,
CID_86160,EFSA,2010,1237,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,2.5,mg/kg bw/day,histopathology non neoplastic,hepatotoxicity,2.5,=,,True,86160,297.5,,PUYXTUJWRLOUCW-UHFFFAOYSA-N,False,,
CID_5455,EFSA,2017,3606,Human health,chronic/long term toxicity,Dog,Not reported,365.0,NOAEL,=,0.84,mg/kg bw/day,haematology,hepatotoxicity,0.84,=,,True,5455,240.4,,KUAZQDVKQLNFPE-UHFFFAOYSA-N,False,,
CID_11338509,EFSA,2013,2366,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,7.0,mg/kg bw/day,histopathology non neoplastic,hepatotoxicity,7.0,=,,True,11338509,398.9,,DBXFMOWZRXXBRN-LWKPJOBUSA-N,False,,
CID_122087,EFSA,2017,2994,Human health,chronic/long term toxicity,Dog,oral: unspecified,365.0,NOAEL,=,50.0,mg/kg bw/day,organ weights,hepatotoxicity,50.0,=,,True,122087,336.6,,SOUGWDPPRBKJEX-UHFFFAOYSA-N,False,,
